  5544   16.37   28.094  -47.27 9000.0   11.8941    7.2700  149.46  196.00    9.00   16.76    3.1200   36.69000   -1.42500 9000.000
  5546   16.34   28.106  -47.32 9000.0   11.8948    7.2800  149.63  194.00    9.20   16.76    3.1200   36.69000   -1.42500 9000.000
  5548   16.31   28.118  -47.39 9000.0   11.8951    7.2900  149.80  192.00    9.30   16.75    3.1200   36.69000   -1.42500 9000.000
  5550   16.28   28.130  -47.45 9000.0   11.8186    7.2600  149.98  191.00    9.50   16.75    3.1000   36.69000   -1.42500 9000.000
  5552   16.26   28.138  -47.50 9000.0   11.8191    7.2700  150.09  190.00    9.70   16.75    3.1000   36.69000   -1.42400 9000.000
  5554   16.23   28.150  -47.48 9000.0   11.8580    7.3100  150.26  190.00    9.90   16.74    3.1100   36.69000   -1.42400 9000.000
  5556   16.21   28.159  -47.37 9000.0   11.8194    7.2900  150.38  190.00   10.00   16.73    3.1000   36.69000   -1.42400 9000.000
  5558   16.18   28.171  -46.80 9000.0   11.8202    7.3100  150.55  190.00   10.20   16.73    3.1000   36.69000   -1.42400 9000.000
  5560   16.16   28.179  -46.59 9000.0   11.7820    7.2900  150.67  191.00   10.30   16.73    3.0900   36.69000   -1.42400 9000.000
  5562   16.13   28.191  -46.50 9000.0   11.7437    7.2800  150.84  191.00   10.50   16.72    3.0800   36.69000   -1.42300 9000.000
  5564   16.10   28.204  -46.58 9000.0   11.7831    7.3200  151.01  192.00   10.50   16.72    3.0900   36.69000   -1.42300 9000.000
  5566   16.08   28.212  -46.69 9000.0   11.7835    7.3300  151.13  193.00   10.60   16.72    3.0900   36.69000   -1.42300 9000.000
  5568   16.06   28.220  -46.80 9000.0   11.7840    7.3400  151.24  194.00   10.70   16.72    3.0900   36.69000   -1.42300 9000.000
  5570   16.03   28.233  -46.93 9000.0   11.7848    7.3500  151.42  195.00   10.80   16.72    3.0900   36.69000   -1.42300 9000.000
  5572   16.00   28.245  -47.07 9000.0   11.7851    7.3700  151.59  196.00   10.90   16.71    3.0900   36.69000   -1.42300 9000.000
  5574   15.97   28.257  -47.19 9000.0   11.7854    7.3800  151.77  197.00   10.90   16.70    3.0900   36.69000   -1.42200 9000.000
  5576   15.95   28.266  -47.30 9000.0   11.8246    7.4100  151.88  198.00   11.00   16.70    3.1000   36.69000   -1.42200 9000.000
  5578   15.92   28.278  -47.43 9000.0   11.7867    7.4000  152.06  199.00   11.10   16.70    3.0900   36.69000   -1.42200 9000.000
  5580   15.89   28.291  -47.57 9000.0   11.7874    7.4200  152.23  200.00   11.20   16.70    3.0900   36.69000   -1.42200 9000.000
  5582   15.86   28.303  -47.71 9000.0   11.7877    7.4300  152.41  201.00   11.40   16.69    3.0900   36.69000   -1.42200 9000.000
  5584   15.83   28.316  -47.79 9000.0   11.7498    7.4200  152.59  201.00   11.50   16.69    3.0800   36.69000   -1.42100 9000.000
  5586   15.81   28.324  -47.72 9000.0   11.7499    7.4300  152.70  202.00   11.60   16.68    3.0800   36.69100   -1.42100 9000.000
  5588   15.79   28.332  -47.63 9000.0   11.7504    7.4400  152.82  202.00   11.70   16.68    3.0800   36.69100   -1.42100 9000.000
  5590   15.77   28.341  -47.50 9000.0   11.7119    7.4300  152.94  202.00   11.80   16.67    3.0700   36.69100   -1.42100 9000.000
  5592   15.74   28.353  -47.32 9000.0   11.6740    7.4200  153.11  202.00   11.90   16.67    3.0600   36.69100   -1.42100 9000.000
  5594   15.71   28.366  -47.28 9000.0   11.5974    7.3800  153.29  202.00   12.00   16.67    3.0400   36.69100   -1.42000 9000.000
  5596   15.68   28.379  -47.33 9000.0   11.5982    7.4000  153.46  202.00   12.10   16.67    3.0400   36.69100   -1.42000 9000.000
  5598   15.65   28.391  -47.43 9000.0   11.5212    7.3600  153.64  202.00   12.20   16.66    3.0200   36.69100   -1.42000 9000.000
  5600   15.62   28.404  -47.52 9000.0   11.4837    7.3500  153.81  202.00   12.20   16.67    3.0100   36.69100   -1.42000 9000.000
  5602   15.60   28.413  -47.59 9000.0   11.4838    7.3600  153.93  202.00   12.20   16.66    3.0100   36.69100   -1.41900 9000.000
  5604   15.58   28.421  -47.65 9000.0   11.4839    7.3700  154.05  202.00   12.20   16.65    3.0100   36.69100   -1.41900 9000.000
  5606   15.56   28.430  -47.66 9000.0   11.4457    7.3600  154.16  202.00   12.20   16.65    3.0000   36.69100   -1.41900 9000.000
  5608   15.54   28.438  -47.62 9000.0   11.4075    7.3400  154.28  202.00   12.10   16.65    2.9900   36.69100   -1.41900 9000.000
  5610   15.52   28.447  -47.58 9000.0   11.4077    7.3500  154.39  202.00   12.10   16.64    2.9900   36.69200   -1.41900 9000.000
  5612   15.49   28.459  -47.59 9000.0   11.4084    7.3700  154.57  201.00   12.00   16.64    2.9900   36.69200   -1.41800 9000.000
  5614   15.47   28.468  -47.60 9000.0   11.3702    7.3500  154.68  201.00   11.90   16.64    2.9800   36.69200   -1.41800 9000.000
  5616   15.44   28.481  -47.64 9000.0   11.3323    7.3400  154.86  200.00   11.70   16.64    2.9700   36.69200   -1.41800 9000.000
  5618   15.42   28.489  -47.68 9000.0   11.3324    7.3500  154.97  199.00   11.60   16.63    2.9700   36.69200   -1.41800 9000.000
  5620   15.38   28.506  -47.70 9000.0   11.3331    7.3700  155.21  198.00   11.40   16.62    2.9700   36.69200   -1.41800 9000.000
  5622   15.35   28.519  -47.63 9000.0   11.3338    7.3800  155.38  197.00   11.20   16.62    2.9700   36.69200   -1.41800 9000.000
  5624   15.33   28.528  -47.53 9000.0   11.3339    7.3900  155.50  196.00   11.00   16.61    2.9700   36.69200   -1.41700 9000.000
  5626   15.31   28.537  -47.44 9000.0   11.3731    7.4300  155.62  194.00   10.80   16.61    2.9800   36.69200   -1.41700 9000.000
  5628   15.28   28.549  -47.34 9000.0   11.2961    7.3900  155.79  192.00   10.50   16.60    2.9600   36.69200   -1.41700 9000.000
  5630   15.25   28.562  -47.33 9000.0   11.2969    7.4100  155.97  190.00   10.30   16.60    2.9600   36.69200   -1.41700 9000.000
  5632   15.22   28.576  -47.34 9000.0   11.3364    7.4500  156.14  187.00   10.10   16.60    2.9700   36.69200   -1.41700 9000.000
  5634   15.19   28.589  -45.85 9000.0   11.2981    7.4400  156.32  185.00    9.90   16.59    2.9600   36.69200   -1.41600 9000.000
  5636   15.17   28.597  -45.89 9000.0   11.3377    7.4700  156.44  182.00    9.80   16.60    2.9700   36.69200   -1.41600 9000.000
  5638   15.14   28.611  -45.91 9000.0   11.2994    7.4600  156.61  179.00    9.60   16.59    2.9600   36.69200   -1.41600 9000.000
  5640   15.12   28.619  -45.88 9000.0   11.2999    7.4700  156.73  176.00    9.50   16.59    2.9600   36.69200   -1.41600 9000.000
  5642   15.10   28.628  -45.82 9000.0   11.3004    7.4800  156.85  173.00    9.50   16.59    2.9600   36.69200   -1.41600 9000.000
  5644   15.08   28.637  -45.72 9000.0   11.3009    7.4900  156.97  171.00    9.50   16.59    2.9600   36.69200   -1.41600 9000.000
  5646   15.06   28.646  -45.57 9000.0   11.3011    7.5000  157.09  168.00    9.50   16.58    2.9600   36.69200   -1.41500 9000.000
  5648   15.03   28.659  -45.41 9000.0   11.3019    7.5200  157.26  166.00    9.50   16.58    2.9600   36.69200   -1.41500 9000.000
  5650   15.01   28.668  -45.30 9000.0   11.3020    7.5300  157.38  164.00    9.60   16.57    2.9600   36.69200   -1.41500 9000.000
  5652   14.98   28.681  -45.30 9000.0   11.3028    7.5500  157.56  162.00    9.70   16.57    2.9600   36.69200   -1.41500 9000.000
  5654   14.95   28.695  -45.31 9000.0   11.3419    7.5900  157.74  161.00    9.70   16.56    2.9700   36.69200   -1.41500 9000.000
  5656   14.93   28.704  -45.33 9000.0   11.3812    7.6200  157.86  159.00    9.80   16.56    2.9800   36.69200   -1.41400 9000.000
  5658   14.90   28.717  -45.34 9000.0   11.3042    7.5900  158.04  158.00    9.90   16.55    2.9600   36.69200   -1.41400 9000.000
  5660   14.88   28.726  -45.36 9000.0   11.3047    7.6000  158.16  157.00   10.00   16.55    2.9600   36.69200   -1.41400 9000.000
  5662   14.84   28.744  -45.37 9000.0   11.3058    7.6200  158.40  156.00   10.00   16.55    2.9600   36.69200   -1.41400 9000.000
  5664   14.82   28.753  -45.38 9000.0   11.3063    7.6300  158.52  155.00   10.10   16.55    2.9600   36.69200   -1.41400 9000.000
  5666   14.80   28.762  -45.30 9000.0   11.2678    7.6100  158.64  154.00   10.10   16.54    2.9500   36.69200   -1.41400 9000.000
  5668   14.78   28.771  -45.27 9000.0   11.2292    7.6000  158.76  153.00   10.20   16.53    2.9400   36.69100   -1.41300 9000.000
  5670   14.75   28.785  -45.36 9000.0   11.2300    7.6100  158.94  153.00   10.20   16.53    2.9400   36.69100   -1.41300 9000.000
  5672   14.72   28.798  -45.43 9000.0   11.2312    7.6300  159.12  152.00   10.30   16.54    2.9400   36.69100   -1.41300 9000.000
  5674   14.71   28.803  -45.47 9000.0   11.2311    7.6400  159.18  151.00   10.30   16.53    2.9400   36.69100   -1.41300 9000.000
  5676   14.70   28.808  -45.51 9000.0   11.2314    7.6400  159.24  151.00   10.30   16.53    2.9400   36.69100   -1.41300 9000.000
  5678   14.67   28.821  -45.58 9000.0   11.2322    7.6600  159.42  150.00   10.30   16.53    2.9400   36.69100   -1.41300 9000.000
  5680   14.65   28.830  -45.66 9000.0   11.2324    7.6700  159.54  150.00   10.30   16.52    2.9400   36.69100   -1.41300 9000.000
  5682   14.62   28.844  -45.73 9000.0   11.1945    7.6600  159.73  149.00   10.30   16.52    2.9300   36.69100   -1.41200 9000.000
  5684   14.60   28.853  -45.79 9000.0   11.1950    7.6700  159.85  148.00   10.30   16.52    2.9300   36.69100   -1.41200 9000.000
  5686   14.57   28.867  -45.80 9000.0   11.1954    7.6800  160.03  148.00   10.30   16.51    2.9300   36.69100   -1.41200 9000.000
  5688   14.55   28.876  -45.79 9000.0   11.2344    7.7200  160.15  147.00   10.30   16.50    2.9400   36.69000   -1.41200 9000.000
  5690   14.52   28.890  -45.79 9000.0   11.2352    7.7400  160.33  147.00   10.30   16.50    2.9400   36.69000   -1.41200 9000.000
  5692   14.50   28.899  -45.75 9000.0   11.1195    7.6700  160.46  146.00   10.30   16.50    2.9100   36.69000   -1.41100 9000.000
  5694   14.47   28.913  -45.63 9000.0   11.1975    7.7400  160.64  145.00   10.30   16.49    2.9300   36.69000   -1.41100 9000.000
  5696   14.45   28.922  -45.62 9000.0   11.1205    7.7000  160.76  144.00   10.30   16.49    2.9100   36.69000   -1.41100 9000.000
  5698   14.42   28.936  -45.60 9000.0   11.1597    7.7400  160.94  143.00   10.30   16.48    2.9200   36.69000   -1.41100 9000.000
  5700   14.40   28.945  -45.59 9000.0   11.1991    7.7800  161.07  141.00   10.20   16.48    2.9300   36.69000   -1.41100 9000.000
  5702   14.37   28.959  -45.48 9000.0   11.1612    7.7700  161.25  140.00   10.10   16.48    2.9200   36.69000   -1.41100 9000.000
  5704   14.35   28.968  -45.30 9000.0   11.2389    7.8300  161.37  138.00   10.10   16.47    2.9400   36.69000   -1.41100 9000.000
  5706   14.34   28.973  -45.18 9000.0   11.1616    7.7800  161.43  137.00   10.00   16.47    2.9200   36.68900   -1.41100 9000.000
  5708   14.32   28.982  -44.99 9000.0   11.1622    7.7900  161.56  135.00   10.00   16.47    2.9200   36.68900   -1.41000 9000.000
  5710   14.30   28.992  -44.72 9000.0   11.1628    7.8100  161.68  133.00    9.90   16.47    2.9200   36.68900   -1.41000 9000.000
  5712   14.28   29.001  -44.43 9000.0   11.1242    7.7900  161.80  132.00    9.90   16.46    2.9100   36.68900   -1.41000 9000.000
  5714   14.25   29.015  -44.20 9000.0   11.1638    7.8300  161.99  130.00    9.90   16.46    2.9200   36.68900   -1.41000 9000.000
  5716   14.22   29.029  -44.14 9000.0   11.0872    7.8000  162.17  129.00    9.90   16.46    2.9000   36.68900   -1.41000 9000.000
  5718   14.19   29.043  -44.21 9000.0   11.0880    7.8100  162.36  128.00    9.90   16.46    2.9000   36.68900   -1.41000 9000.000
  5720   14.17   29.053  -44.33 9000.0   11.0882    7.8300  162.48  126.00    9.90   16.45    2.9000   36.68900   -1.41000 9000.000
  5722   14.15   29.062  -44.42 9000.0   11.0500    7.8100  162.61  126.00    9.90   16.45    2.8900   36.68800   -1.41000 9000.000
  5724   14.13   29.072  -44.48 9000.0   11.0502    7.8200  162.73  125.00    9.90   16.44    2.8900   36.68800   -1.41000 9000.000
  5726   14.11   29.081  -44.58 9000.0   11.0508    7.8300  162.85  124.00    9.90   16.44    2.8900   36.68800   -1.40900 9000.000
  5728   14.09   29.091  -44.68 9000.0   11.0514    7.8400  162.98  124.00   10.00   16.44    2.8900   36.68800   -1.40900 9000.000
  5730   14.06   29.105  -44.65 9000.0   11.0135    7.8300  163.16  123.00   10.00   16.44    2.8800   36.68800   -1.40900 9000.000
  5732   14.04   29.115  -44.59 9000.0   11.0137    7.8400  163.29  122.00   10.00   16.43    2.8800   36.68800   -1.40900 9000.000
  5734   14.02   29.124  -44.52 9000.0   11.0139    7.8600  163.41  122.00   10.10   16.42    2.8800   36.68800   -1.40900 9000.000
  5736   14.00   29.134  -44.45 9000.0   10.9369    7.8100  163.53  121.00   10.10   16.42    2.8600   36.68700   -1.40900 9000.000
  5738   13.97   29.148  -44.33 9000.0   10.9374    7.8300  163.72  121.00   10.10   16.41    2.8600   36.68700   -1.40900 9000.000
  5740   13.94   29.163  -44.16 9000.0   10.8995    7.8200  163.90  120.00   10.10   16.41    2.8500   36.68700   -1.40900 9000.000
  5742   13.92   29.172  -43.93 9000.0   10.9005    7.8300  164.03  119.00   10.20   16.42    2.8500   36.68700   -1.40900 9000.000
  5744   13.89   29.187  -43.90 9000.0   10.9014    7.8500  164.21  118.00   10.20   16.42    2.8500   36.68700   -1.40800 9000.000
  5746   13.87   29.196  -43.92 9000.0   10.9016    7.8600  164.34  118.00   10.20   16.41    2.8500   36.68700   -1.40800 9000.000
  5748   13.86   29.201  -43.95 9000.0   10.9019    7.8700  164.40  117.00   10.20   16.41    2.8500   36.68600   -1.40800 9000.000
  5750   13.84   29.211  -43.98 9000.0   10.9021    7.8800  164.52  117.00   10.30   16.40    2.8500   36.68600   -1.40800 9000.000
  5752   13.81   29.226  -44.01 9000.0   10.9030    7.9000  164.71  116.00   10.30   16.40    2.8500   36.68600   -1.40800 9000.000
  5754   13.79   29.235  -44.05 9000.0   10.9032    7.9100  164.84  116.00   10.30   16.39    2.8500   36.68600   -1.40800 9000.000
  5756   13.77   29.245  -44.08 9000.0   10.9038    7.9200  164.96  116.00   10.40   16.39    2.8500   36.68600   -1.40800 9000.000
  5758   13.75   29.255  -44.11 9000.0   10.8656    7.9000  165.09  116.00   10.40   16.39    2.8400   36.68600   -1.40800 9000.000
  5760   13.73   29.264  -44.11 9000.0   10.8662    7.9100  165.21  116.00   10.50   16.39    2.8400   36.68500   -1.40800 9000.000
  5762   13.71   29.274  -44.11 9000.0   10.8664    7.9300  165.34  116.00   10.60   16.38    2.8400   36.68500   -1.40800 9000.000
  5764   13.69   29.284  -44.10 9000.0   10.8671    7.9400  165.46  116.00   10.60   16.38    2.8400   36.68500   -1.40800 9000.000
  5766   13.66   29.299  -43.94 9000.0   10.8292    7.9300  165.65  116.00   10.70   16.38    2.8300   36.68500   -1.40800 9000.000
  5768   13.63   29.314  -43.69 9000.0   10.8301    7.9500  165.84  116.00   10.80   16.38    2.8300   36.68500   -1.40800 9000.000
  5770   13.61   29.324  -43.48 9000.0   10.8299    7.9600  165.96  116.00   10.90   16.36    2.8300   36.68500   -1.40800 9000.000
  5772   13.60   29.329  -43.40 9000.0   10.7914    7.9300  166.02  115.00   11.00   16.36    2.8200   36.68400   -1.40700 9000.000
  5774   13.58   29.338  -43.46 9000.0   10.7920    7.9500  166.15  115.00   11.10   16.36    2.8200   36.68400   -1.40700 9000.000
  5776   13.55   29.353  -43.46 9000.0   10.7929    7.9700  166.34  114.00   11.20   16.36    2.8200   36.68400   -1.40700 9000.000
  5778   13.53   29.363  -43.43 9000.0   10.7932    7.9800  166.46  113.00   11.30   16.35    2.8200   36.68400   -1.40700 9000.000
  5780   13.51   29.373  -43.41 9000.0   10.7942    7.9900  166.59  112.00   11.50   16.36    2.8200   36.68400   -1.40700 9000.000
  5782   13.49   29.383  -43.40 9000.0   10.7556    7.9700  166.72  110.00   11.60   16.35    2.8100   36.68300   -1.40700 9000.000
  5784   13.48   29.388  -43.38 9000.0   10.7559    7.9800  166.78  109.00   11.70   16.35    2.8100   36.68300   -1.40700 9000.000
  5786   13.46   29.398  -43.36 9000.0   10.7173    7.9600  166.91  107.00   11.80   16.34    2.8000   36.68300   -1.40700 9000.000
  5788   13.44   29.408  -43.34 9000.0   10.6403    7.9200  167.03  105.00   11.90   16.34    2.7800   36.68300   -1.40700 9000.000
  5790   13.42   29.418  -43.32 9000.0   10.6409    7.9300  167.16  104.00   12.00   16.34    2.7800   36.68200   -1.40700 9000.000
  5792   13.40   29.428  -43.30 9000.0   10.6023    7.9100  167.28  102.00   12.10   16.33    2.7700   36.68200   -1.40700 9000.000
  5794   13.38   29.438  -43.28 9000.0   10.6029    7.9200  167.41  100.00   12.30   16.33    2.7700   36.68200   -1.40700 9000.000
  5796   13.36   29.448  -43.21 9000.0   10.6032    7.9400  167.53   98.00   12.40   16.32    2.7700   36.68200   -1.40600 9000.000
  5798   13.34   29.459  -42.99 9000.0   10.6038    7.9500  167.66   96.00   12.50   16.32    2.7700   36.68200   -1.40600 9000.000
  5800   13.32   29.469  -42.94 9000.0   10.6040    7.9600  167.78   95.00   12.70   16.31    2.7700   36.68100   -1.40600 9000.000
  5802   13.30   29.479  -42.95 9000.0   10.6047    7.9700  167.91   93.00   12.80   16.31    2.7700   36.68100   -1.40700 9000.000
  5804   13.27   29.494  -42.96 9000.0   10.5668    7.9600  168.10   91.00   13.00   16.31    2.7600   36.68100   -1.40600 9000.000
  5806   13.25   29.504  -42.99 9000.0   10.5674    7.9800  168.22   90.00   13.20   16.31    2.7600   36.68100   -1.40600 9000.000
  5808   13.23   29.514  -43.01 9000.0   10.5677    7.9900  168.35   88.00   13.40   16.30    2.7600   36.68100   -1.40600 9000.000
  5810   13.21   29.525  -43.08 9000.0   10.5679    8.0000  168.48   87.00   13.70   16.29    2.7600   36.68000   -1.40600 9000.000
  5812   13.18   29.540  -43.15 9000.0   10.6077    8.0500  168.67   85.00   13.90   16.29    2.7700   36.68000   -1.40600 9000.000
  5814   13.16   29.550  -43.10 9000.0   10.6084    8.0600  168.79   84.00   14.10   16.29    2.7700   36.68000   -1.40700 9000.000
  5816   13.14   29.561  -43.03 9000.0   10.6094    8.0700  168.92   83.00   14.40   16.30    2.7700   36.68000   -1.40700 9000.000
  5818   13.11   29.576  -42.95 9000.0   10.5715    8.0600  169.11   82.00   14.60   16.30    2.7600   36.67900   -1.40700 9000.000
  5820   13.09   29.586  -42.91 9000.0   10.4940    8.0200  169.24   81.00   14.80   16.29    2.7400   36.67900   -1.40700 9000.000
