36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Fri Oct 14 14:50:23 2022
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20200122
Launch Time (UT)                  : 07:13:53
Burst Pressure (hPa)              : 5.88
Integrated O3 to end of data (DU) : 207.09
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N2513318
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33321
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.100
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
  5376   17.39   27.191  -50.65    1.0   12.9950    7.4700  124.77 9000.00 9000.00   17.35    3.3600 9000.00000 9000.00000 9000.000
  5378   17.36   27.202  -50.77    1.0   13.0743    7.5300  124.94 9000.00 9000.00   17.35    3.3800 9000.00000 9000.00000 9000.000
  5380   17.33   27.213  -50.91    1.0   13.1531    7.5900  125.12 9000.00 9000.00   17.34    3.4000 9000.00000 9000.00000 9000.000
  5382   17.31   27.221  -51.02    1.0   13.1536    7.6000  125.24 9000.00 9000.00   17.34    3.4000 9000.00000 9000.00000 9000.000
  5384   17.28   27.232  -51.05    1.0   13.1539    7.6100  125.42 9000.00 9000.00   17.33    3.4000 9000.00000 9000.00000 9000.000
  5386   17.26   27.239  -50.94    1.0   13.1936    7.6400  125.54 9000.00 9000.00   17.33    3.4100 9000.00000 9000.00000 9000.000
  5388   17.23   27.251  -50.77    1.0   13.2729    7.7000  125.73 9000.00 9000.00   17.33    3.4300 9000.00000 9000.00000 9000.000
  5390   17.20   27.262  -50.68    1.0   13.3517    7.7600  125.91 9000.00 9000.00   17.32    3.4500 9000.00000 9000.00000 9000.000
  5392   17.17   27.274  -50.60    1.0   13.3520    7.7800  126.09 9000.00 9000.00   17.31    3.4500 9000.00000 9000.00000 9000.000
  5394   17.13   27.289  -50.43    1.0   13.3531    7.8000  126.34 9000.00 9000.00   17.31    3.4500 9000.00000 9000.00000 9000.000
  5396   17.10   27.300  -50.29    1.0   13.3926    7.8300  126.52 9000.00 9000.00   17.30    3.4600 9000.00000 9000.00000 9000.000
  5398   17.08   27.308  -50.23    1.0   13.3932    7.8400  126.65 9000.00 9000.00   17.30    3.4600 9000.00000 9000.00000 9000.000
  5400   17.05   27.319  -50.38    1.0   13.4725    7.9000  126.83 9000.00 9000.00   17.30    3.4800 9000.00000 9000.00000 9000.000
  5402   17.02   27.331  -49.87    1.0   13.3942    7.8700  127.02 9000.00 9000.00   17.30    3.4600 9000.00000 9000.00000 9000.000
  5404   16.99   27.342  -49.99    1.0   13.4338    7.9100  127.21 9000.00 9000.00   17.29    3.4700 9000.00000 9000.00000 9000.000
  5406   16.96   27.354  -50.12    1.0   13.3953    7.9000  127.40 9000.00 9000.00   17.29    3.4600 9000.00000 9000.00000 9000.000
  5408   16.93   27.365  -50.25    1.0   13.3956    7.9100  127.58 9000.00 9000.00   17.28    3.4600 9000.00000 9000.00000 9000.000
  5410   16.91   27.373  -50.33    1.0   13.4354    7.9500  127.71 9000.00 9000.00   17.28    3.4700 9000.00000 9000.00000 9000.000
  5412   16.88   27.385  -50.16    1.0   13.3965    7.9400  127.90 9000.00 9000.00   17.27    3.4600 9000.00000 9000.00000 9000.000
  5414   16.85   27.396  -50.04    1.0   13.3973    7.9500  128.08 9000.00 9000.00   17.27    3.4600 9000.00000 9000.00000 9000.000
  5416   16.81   27.412  -50.13    1.0   13.4376    7.9900  128.34 9000.00 9000.00   17.27    3.4700 9000.00000 9000.00000 9000.000
  5418   16.77   27.427  -50.24    1.0   13.3989    7.9900  128.59 9000.00 9000.00   17.26    3.4600 9000.00000 9000.00000 9000.000
  5420   16.75   27.435  -50.29    1.0   13.4780    8.0500  128.71 9000.00 9000.00   17.26    3.4800 9000.00000 9000.00000 9000.000
  5422   16.73   27.443  -50.34    1.0   13.5572    8.1000  128.84 9000.00 9000.00   17.26    3.5000 9000.00000 9000.00000 9000.000
  5424   16.70   27.455  -50.24    1.0   13.5182    8.0900  129.03 9000.00 9000.00   17.25    3.4900 9000.00000 9000.00000 9000.000
  5426   16.67   27.466  -50.14    1.0   13.5190    8.1100  129.23 9000.00 9000.00   17.25    3.4900 9000.00000 9000.00000 9000.000
  5428   16.64   27.478  -50.13    1.0   13.6766    8.2200  129.42 9000.00 9000.00   17.24    3.5300 9000.00000 9000.00000 9000.000
  5430   16.61   27.490  -50.15    1.0   13.4809    8.1200  129.61 9000.00 9000.00   17.24    3.4800 9000.00000 9000.00000 9000.000
  5432   16.57   27.506  -50.22    1.0   13.3636    8.0600  129.87 9000.00 9000.00   17.23    3.4500 9000.00000 9000.00000 9000.000
  5434   16.55   27.514  -50.28    1.0   13.3248    8.0500  130.00 9000.00 9000.00   17.23    3.4400 9000.00000 9000.00000 9000.000
  5436   16.52   27.525  -50.36    1.0   13.2859    8.0400  130.19 9000.00 9000.00   17.23    3.4300 9000.00000 9000.00000 9000.000
  5438   16.49   27.537  -50.42    1.0   13.2867    8.0600  130.38 9000.00 9000.00   17.23    3.4300 9000.00000 9000.00000 9000.000
  5440   16.46   27.549  -50.36    1.0   13.2870    8.0700  130.57 9000.00 9000.00   17.22    3.4300 9000.00000 9000.00000 9000.000
  5442   16.42   27.565  -50.07    1.0   13.2881    8.0900  130.82 9000.00 9000.00   17.22    3.4300 9000.00000 9000.00000 9000.000
  5444   16.40   27.573  -49.83    1.0   13.2489    8.0800  130.95 9000.00 9000.00   17.21    3.4200 9000.00000 9000.00000 9000.000
  5446   16.38   27.581  -49.55    1.0   13.3674    8.1600  131.08 9000.00 9000.00   17.21    3.4500 9000.00000 9000.00000 9000.000
  5448   16.36   27.589  -49.29    1.0   13.4073    8.2000  131.21 9000.00 9000.00   17.21    3.4600 9000.00000 9000.00000 9000.000
  5450   16.32   27.605  -49.13    1.0   13.4084    8.2200  131.47 9000.00 9000.00   17.21    3.4600 9000.00000 9000.00000 9000.000
  5452   16.30   27.613  -48.75    1.0   13.4085    8.2300  131.60 9000.00 9000.00   17.20    3.4600 9000.00000 9000.00000 9000.000
  5454   16.28   27.621  -48.52    1.0   13.4090    8.2400  131.73 9000.00 9000.00   17.20    3.4600 9000.00000 9000.00000 9000.000
  5456   16.25   27.633  -48.47    1.0   13.4099    8.2500  131.92 9000.00 9000.00   17.20    3.4600 9000.00000 9000.00000 9000.000
  5458   16.23   27.641  -48.58    1.0   13.3707    8.2400  132.05 9000.00 9000.00   17.19    3.4500 9000.00000 9000.00000 9000.000
  5460   16.20   27.653  -48.65    1.0   13.4108    8.2800  132.25 9000.00 9000.00   17.19    3.4600 9000.00000 9000.00000 9000.000
  5462   16.17   27.666  -48.49    1.0   13.4112    8.2900  132.44 9000.00 9000.00   17.18    3.4600 9000.00000 9000.00000 9000.000
  5464   16.14   27.678  -48.35    1.0   13.4121    8.3100  132.64 9000.00 9000.00   17.18    3.4600 9000.00000 9000.00000 9000.000
  5466   16.12   27.686  -48.23    1.0   13.4126    8.3200  132.77 9000.00 9000.00   17.18    3.4600 9000.00000 9000.00000 9000.000
  5468   16.11   27.690  -48.16    1.0   13.3731    8.3000  132.84 9000.00 9000.00   17.17    3.4500 9000.00000 9000.00000 9000.000
  5470   16.09   27.698  -48.09    1.0   13.3732    8.3100  132.97 9000.00 9000.00   17.16    3.4500 9000.00000 9000.00000 9000.000
  5472   16.07   27.706  -47.99    1.0   13.3733    8.3200  133.10 9000.00 9000.00   17.16    3.4500 9000.00000 9000.00000 9000.000
  5474   16.05   27.715  -47.85    1.0   13.3346    8.3100  133.23 9000.00 9000.00   17.16    3.4400 9000.00000 9000.00000 9000.000
  5476   16.02   27.727  -47.59    1.0   13.3354    8.3200  133.43 9000.00 9000.00   17.16    3.4400 9000.00000 9000.00000 9000.000
  5478   15.98   27.743  -47.32    1.0   13.3366    8.3500  133.69 9000.00 9000.00   17.16    3.4400 9000.00000 9000.00000 9000.000
  5480   15.97   27.748  -47.20    1.0   13.3762    8.3800  133.76 9000.00 9000.00   17.16    3.4500 9000.00000 9000.00000 9000.000
  5482   15.95   27.756  -47.20    1.0   13.3370    8.3600  133.89 9000.00 9000.00   17.15    3.4400 9000.00000 9000.00000 9000.000
  5484   15.92   27.768  -47.29    1.0   13.3379    8.3800  134.09 9000.00 9000.00   17.15    3.4400 9000.00000 9000.00000 9000.000
  5486   15.90   27.777  -47.36    1.0   13.3380    8.3900  134.22 9000.00 9000.00   17.14    3.4400 9000.00000 9000.00000 9000.000
  5488   15.88   27.785  -47.29    1.0   13.3386    8.4000  134.35 9000.00 9000.00   17.14    3.4400 9000.00000 9000.00000 9000.000
  5490   15.87   27.789  -47.28    1.0   13.3389    8.4100  134.42 9000.00 9000.00   17.14    3.4400 9000.00000 9000.00000 9000.000
  5492   15.86   27.793  -47.33    1.0   13.3387    8.4100  134.49 9000.00 9000.00   17.13    3.4400 9000.00000 9000.00000 9000.000
  5494   15.84   27.802  -47.30    1.0   13.3393    8.4200  134.62 9000.00 9000.00   17.13    3.4400 9000.00000 9000.00000 9000.000
  5496   15.81   27.814  -47.18    1.0   13.3004    8.4100  134.82 9000.00 9000.00   17.12    3.4300 9000.00000 9000.00000 9000.000
  5498   15.78   27.827  -47.05    1.0   13.3406    8.4500  135.02 9000.00 9000.00   17.12    3.4400 9000.00000 9000.00000 9000.000
  5500   15.76   27.835  -46.84    1.0   13.3407    8.4600  135.15 9000.00 9000.00   17.11    3.4400 9000.00000 9000.00000 9000.000
  5502   15.74   27.844  -46.37    1.0   13.3807    8.5000  135.29 9000.00 9000.00   17.11    3.4500 9000.00000 9000.00000 9000.000
  5504   15.73   27.848  -46.29    1.0   13.3810    8.5100  135.35 9000.00 9000.00   17.11    3.4500 9000.00000 9000.00000 9000.000
  5506   15.71   27.856  -46.31    1.0   13.3811    8.5200  135.49 9000.00 9000.00   17.10    3.4500 9000.00000 9000.00000 9000.000
  5508   15.69   27.865  -46.34    1.0   13.4604    8.5800  135.62 9000.00 9000.00   17.10    3.4700 9000.00000 9000.00000 9000.000
  5510   15.67   27.873  -46.35    1.0   13.4605    8.5900  135.76 9000.00 9000.00   17.09    3.4700 9000.00000 9000.00000 9000.000
  5512   15.65   27.882  -46.35    1.0   13.4612    8.6000  135.89 9000.00 9000.00   17.09    3.4700 9000.00000 9000.00000 9000.000
  5514   15.63   27.890  -46.35    1.0   13.4618    8.6100  136.03 9000.00 9000.00   17.09    3.4700 9000.00000 9000.00000 9000.000
  5516   15.61   27.899  -46.35    1.0   13.4619    8.6200  136.17 9000.00 9000.00   17.09    3.4700 9000.00000 9000.00000 9000.000
  5518   15.60   27.903  -46.34    1.0   13.4622    8.6300  136.23 9000.00 9000.00   17.09    3.4700 9000.00000 9000.00000 9000.000
  5520   15.58   27.912  -46.05    1.0   13.4623    8.6400  136.37 9000.00 9000.00   17.08    3.4700 9000.00000 9000.00000 9000.000
  5522   15.56   27.920  -45.86    1.0   13.4630    8.6500  136.51 9000.00 9000.00   17.08    3.4700 9000.00000 9000.00000 9000.000
  5524   15.54   27.929  -45.83    1.0   13.4636    8.6600  136.64 9000.00 9000.00   17.08    3.4700 9000.00000 9000.00000 9000.000
  5526   15.52   27.937  -45.78    1.0   13.4637    8.6800  136.78 9000.00 9000.00   17.07    3.4700 9000.00000 9000.00000 9000.000
  5528   15.50   27.946  -45.63    1.0   13.5037    8.7100  136.92 9000.00 9000.00   17.07    3.4800 9000.00000 9000.00000 9000.000
  5530   15.47   27.959  -45.49    1.0   13.5440    8.7600  137.13 9000.00 9000.00   17.07    3.4900 9000.00000 9000.00000 9000.000
  5532   15.45   27.967  -45.45    1.0   13.5446    8.7700  137.26 9000.00 9000.00   17.07    3.4900 9000.00000 9000.00000 9000.000
  5534   15.44   27.972  -45.42    1.0   13.5838    8.8000  137.33 9000.00 9000.00   17.06    3.5000 9000.00000 9000.00000 9000.000
  5536   15.42   27.980  -45.42    1.0   13.5840    8.8100  137.47 9000.00 9000.00   17.05    3.5000 9000.00000 9000.00000 9000.000
  5538   15.41   27.985  -45.41    1.0   13.5843    8.8200  137.54 9000.00 9000.00   17.05    3.5000 9000.00000 9000.00000 9000.000
  5540   15.39   27.993  -45.37    1.0   13.5456    8.8000  137.68 9000.00 9000.00   17.05    3.4900 9000.00000 9000.00000 9000.000
  5542   15.37   28.002  -45.33    1.0   13.5457    8.8100  137.82 9000.00 9000.00   17.04    3.4900 9000.00000 9000.00000 9000.000
  5544   15.35   28.010  -45.29    1.0   13.5070    8.8000  137.96 9000.00 9000.00   17.04    3.4800 9000.00000 9000.00000 9000.000
  5546   15.34   28.015  -45.26    1.0   13.4281    8.7500  138.03 9000.00 9000.00   17.03    3.4600 9000.00000 9000.00000 9000.000
  5548   15.32   28.024  -45.22    1.0   13.4287    8.7700  138.17 9000.00 9000.00   17.03    3.4600 9000.00000 9000.00000 9000.000
  5550   15.30   28.032  -45.19    1.0   13.4293    8.7800  138.30 9000.00 9000.00   17.03    3.4600 9000.00000 9000.00000 9000.000
  5552   15.28   28.041  -45.27    1.0   13.4295    8.7900  138.44 9000.00 9000.00   17.02    3.4600 9000.00000 9000.00000 9000.000
  5554   15.26   28.050  -45.37    1.0   13.4301    8.8000  138.58 9000.00 9000.00   17.02    3.4600 9000.00000 9000.00000 9000.000
  5556   15.23   28.063  -45.48    1.0   13.4705    8.8400  138.79 9000.00 9000.00   17.02    3.4700 9000.00000 9000.00000 9000.000
  5558   15.21   28.072  -45.56    1.0   13.5100    8.8800  138.93 9000.00 9000.00   17.01    3.4800 9000.00000 9000.00000 9000.000
  5560   15.19   28.080  -45.64    1.0   13.5500    8.9200  139.07 9000.00 9000.00   17.01    3.4900 9000.00000 9000.00000 9000.000
  5562   15.17   28.089  -45.68    1.0   13.5507    8.9300  139.21 9000.00 9000.00   17.02    3.4900 9000.00000 9000.00000 9000.000
  5564   15.16   28.094  -45.69    1.0   13.5904    8.9600  139.28 9000.00 9000.00   17.02    3.5000 9000.00000 9000.00000 9000.000
  5566   15.14   28.102  -45.69    1.0   13.6300    9.0000  139.43 9000.00 9000.00   17.01    3.5100 9000.00000 9000.00000 9000.000
  5568   15.12   28.111  -45.32    1.0   13.6306    9.0100  139.57 9000.00 9000.00   17.01    3.5100 9000.00000 9000.00000 9000.000
  5570   15.10   28.120  -45.07    1.0   13.6707    9.0500  139.71 9000.00 9000.00   17.01    3.5200 9000.00000 9000.00000 9000.000
  5572   15.08   28.129  -45.18    1.0   13.6709    9.0700  139.85 9000.00 9000.00   17.00    3.5200 9000.00000 9000.00000 9000.000
  5574   15.06   28.138  -45.28    1.0   13.5923    9.0300  140.00 9000.00 9000.00   16.99    3.5000 9000.00000 9000.00000 9000.000
  5576   15.04   28.147  -45.37    1.0   13.6323    9.0600  140.14 9000.00 9000.00   16.99    3.5100 9000.00000 9000.00000 9000.000
  5578   15.02   28.155  -45.43    1.0   13.5148    9.0000  140.28 9000.00 9000.00   16.99    3.4800 9000.00000 9000.00000 9000.000
  5580   15.00   28.164  -45.47    1.0   13.3972    8.9300  140.42 9000.00 9000.00   16.99    3.4500 9000.00000 9000.00000 9000.000
  5582   14.98   28.173  -45.51    1.0   13.3974    8.9400  140.56 9000.00 9000.00   16.98    3.4500 9000.00000 9000.00000 9000.000
  5584   14.96   28.182  -45.56    1.0   13.3192    8.9000  140.71 9000.00 9000.00   16.98    3.4300 9000.00000 9000.00000 9000.000
  5586   14.94   28.191  -45.69    1.0   13.3199    8.9200  140.85 9000.00 9000.00   16.98    3.4300 9000.00000 9000.00000 9000.000
  5588   14.92   28.200  -45.81    1.0   13.3201    8.9300  140.99 9000.00 9000.00   16.97    3.4300 9000.00000 9000.00000 9000.000
  5590   14.89   28.213  -45.93    1.0   13.3211    8.9500  141.20 9000.00 9000.00   16.97    3.4300 9000.00000 9000.00000 9000.000
  5592   14.87   28.222  -46.05    1.0   13.3217    8.9600  141.34 9000.00 9000.00   16.97    3.4300 9000.00000 9000.00000 9000.000
  5594   14.85   28.231  -46.17    1.0   13.3224    8.9700  141.48 9000.00 9000.00   16.97    3.4300 9000.00000 9000.00000 9000.000
  5596   14.83   28.240  -46.29    1.0   13.3226    8.9800  141.62 9000.00 9000.00   16.96    3.4300 9000.00000 9000.00000 9000.000
  5598   14.81   28.249  -46.24    1.0   13.3228    9.0000  141.77 9000.00 9000.00   16.95    3.4300 9000.00000 9000.00000 9000.000
  5600   14.79   28.258  -45.90    1.0   13.3234    9.0100  141.91 9000.00 9000.00   16.95    3.4300 9000.00000 9000.00000 9000.000
  5602   14.77   28.267  -45.64    1.0   13.3237    9.0200  142.05 9000.00 9000.00   16.94    3.4300 9000.00000 9000.00000 9000.000
  5604   14.75   28.276  -45.66    1.0   13.3243    9.0300  142.19 9000.00 9000.00   16.94    3.4300 9000.00000 9000.00000 9000.000
  5606   14.73   28.285  -45.73    1.0   13.2856    9.0200  142.34 9000.00 9000.00   16.95    3.4200 9000.00000 9000.00000 9000.000
  5608   14.71   28.294  -45.80    1.0   13.2862    9.0300  142.48 9000.00 9000.00   16.95    3.4200 9000.00000 9000.00000 9000.000
  5610   14.69   28.303  -45.87    1.0   13.2475    9.0200  142.62 9000.00 9000.00   16.95    3.4100 9000.00000 9000.00000 9000.000
  5612   14.67   28.312  -45.94    1.0   13.2477    9.0300  142.76 9000.00 9000.00   16.94    3.4100 9000.00000 9000.00000 9000.000
  5614   14.65   28.321  -45.93    1.0   13.2089    9.0200  142.91 9000.00 9000.00   16.94    3.4000 9000.00000 9000.00000 9000.000
  5616   14.63   28.330  -45.77    1.0   13.1697    9.0000  143.05 9000.00 9000.00   16.93    3.3900 9000.00000 9000.00000 9000.000
  5618   14.60   28.344  -45.64    1.0   13.1313    8.9900  143.26 9000.00 9000.00   16.93    3.3800 9000.00000 9000.00000 9000.000
  5620   14.58   28.353  -45.59    1.0   13.1315    9.0100  143.40 9000.00 9000.00   16.92    3.3800 9000.00000 9000.00000 9000.000
  5622   14.55   28.367  -45.63    1.0   13.1325    9.0300  143.62 9000.00 9000.00   16.92    3.3800 9000.00000 9000.00000 9000.000
  5624   14.53   28.376  -45.66    1.0   13.1332    9.0400  143.76 9000.00 9000.00   16.92    3.3800 9000.00000 9000.00000 9000.000
  5626   14.51   28.385  -45.69    1.0   13.1334    9.0500  143.90 9000.00 9000.00   16.91    3.3800 9000.00000 9000.00000 9000.000
  5628   14.49   28.395  -45.74    1.0   13.1341    9.0600  144.04 9000.00 9000.00   16.91    3.3800 9000.00000 9000.00000 9000.000
  5630   14.46   28.408  -45.80    1.0   13.0957    9.0600  144.26 9000.00 9000.00   16.91    3.3700 9000.00000 9000.00000 9000.000
  5632   14.43   28.422  -45.79    1.0   13.1357    9.1000  144.47 9000.00 9000.00   16.90    3.3800 9000.00000 9000.00000 9000.000
  5634   14.41   28.431  -45.80    1.0   13.1758    9.1400  144.62 9000.00 9000.00   16.90    3.3900 9000.00000 9000.00000 9000.000
  5636   14.39   28.441  -45.80    1.0   13.0976    9.1000  144.76 9000.00 9000.00   16.90    3.3700 9000.00000 9000.00000 9000.000
  5638   14.37   28.450  -45.79    1.0   13.1767    9.1700  144.91 9000.00 9000.00   16.89    3.3900 9000.00000 9000.00000 9000.000
  5640   14.34   28.464  -45.78    1.0   13.1773    9.1900  145.12 9000.00 9000.00   16.88    3.3900 9000.00000 9000.00000 9000.000
  5642   14.32   28.473  -45.80    1.0   13.1780    9.2000  145.27 9000.00 9000.00   16.89    3.3900 9000.00000 9000.00000 9000.000
  5644   14.29   28.487  -45.82    1.0   13.2185    9.2500  145.49 9000.00 9000.00   16.89    3.4000 9000.00000 9000.00000 9000.000
  5646   14.27   28.496  -45.84    1.0   13.2192    9.2600  145.63 9000.00 9000.00   16.89    3.4000 9000.00000 9000.00000 9000.000
  5648   14.25   28.506  -45.86    1.0   13.2195    9.2800  145.78 9000.00 9000.00   16.88    3.4000 9000.00000 9000.00000 9000.000
  5650   14.23   28.515  -45.88    1.0   13.1807    9.2600  145.93 9000.00 9000.00   16.88    3.3900 9000.00000 9000.00000 9000.000
  5652   14.20   28.529  -45.89    1.0   13.1818    9.2800  146.15 9000.00 9000.00   16.88    3.3900 9000.00000 9000.00000 9000.000
  5654   14.18   28.538  -45.89    1.0   13.1426    9.2700  146.29 9000.00 9000.00   16.87    3.3800 9000.00000 9000.00000 9000.000
  5656   14.15   28.552  -45.87    1.0   13.1436    9.2900  146.51 9000.00 9000.00   16.87    3.3800 9000.00000 9000.00000 9000.000
  5658   14.13   28.562  -45.90    1.0   13.1444    9.3000  146.66 9000.00 9000.00   16.87    3.3800 9000.00000 9000.00000 9000.000
  5660   14.11   28.571  -45.93    1.0   13.1451    9.3200  146.81 9000.00 9000.00   16.87    3.3800 9000.00000 9000.00000 9000.000
  5662   14.09   28.581  -45.94    1.0   13.1453    9.3300  146.95 9000.00 9000.00   16.86    3.3800 9000.00000 9000.00000 9000.000
  5664   14.07   28.590  -45.85    1.0   13.1456    9.3400  147.10 9000.00 9000.00   16.85    3.3800 9000.00000 9000.00000 9000.000
  5666   14.05   28.600  -45.80    1.0   13.1068    9.3300  147.25 9000.00 9000.00   16.85    3.3700 9000.00000 9000.00000 9000.000
  5668   14.03   28.609  -45.85    1.0   13.1076    9.3400  147.40 9000.00 9000.00   16.85    3.3700 9000.00000 9000.00000 9000.000
  5670   14.00   28.623  -45.90    1.0   13.0292    9.3100  147.62 9000.00 9000.00   16.84    3.3500 9000.00000 9000.00000 9000.000
  5672   13.98   28.633  -45.94    1.0   13.0299    9.3200  147.76 9000.00 9000.00   16.84    3.3500 9000.00000 9000.00000 9000.000
  5674   13.97   28.638  -45.98    1.0   13.0299    9.3300  147.84 9000.00 9000.00   16.83    3.3500 9000.00000 9000.00000 9000.000
  5676   13.95   28.647  -46.02    1.0   13.0306    9.3400  147.99 9000.00 9000.00   16.83    3.3500 9000.00000 9000.00000 9000.000
  5678   13.92   28.662  -45.98    1.0   13.0317    9.3600  148.21 9000.00 9000.00   16.84    3.3500 9000.00000 9000.00000 9000.000
  5680   13.90   28.671  -45.96    1.0   12.9135    9.2900  148.35 9000.00 9000.00   16.83    3.3200 9000.00000 9000.00000 9000.000
  5682   13.88   28.681  -46.06    1.0   12.9537    9.3300  148.50 9000.00 9000.00   16.83    3.3300 9000.00000 9000.00000 9000.000
  5684   13.86   28.690  -46.15    1.0   12.9544    9.3500  148.65 9000.00 9000.00   16.83    3.3300 9000.00000 9000.00000 9000.000
  5686   13.83   28.705  -46.23    1.0   12.9551    9.3700  148.87 9000.00 9000.00   16.82    3.3300 9000.00000 9000.00000 9000.000
